000,100*,EUR,USD,81999898,1,1, ,00000000
000,100*,USD,EUR,81999898,1,1, ,00000000
000,1001,EUR,USD,81999898,1,1, ,00000000
000,1001,USD,EUR,81999898,1,1, ,00000000
000,1002,EUR,USD,81999898,1,1, ,00000000
000,1002,USD,EUR,81999898,1,1, ,00000000
000,1003,EUR,USD,81999898,1,1, ,00000000
000,1003,USD,EUR,81999898,1,1, ,00000000
000,1004,EUR,USD,81999898,1,1, ,00000000
000,1004,USD,EUR,81999898,1,1, ,00000000
000,200*,EUR,USD,81999898,1,1, ,00000000
000,200*,USD,EUR,81999898,1,1, ,00000000
000,2001,EUR,USD,81999898,1,1, ,00000000
000,2001,USD,EUR,81999898,1,1, ,00000000
000,2002,EUR,USD,81999898,1,1, ,00000000
000,2002,USD,EUR,81999898,1,1, ,00000000
000,2003,EUR,USD,81999898,1,1, ,00000000
000,2003,USD,EUR,81999898,1,1, ,00000000
000,2004,EUR,USD,81999898,1,1, ,00000000
000,2004,USD,EUR,81999898,1,1, ,00000000
000,EURO,ATS,EUR,81999898,1,1, ,00000000
000,EURO,BEF,EUR,81999898,1,1, ,00000000
000,EURO,CYP,EUR,81998998,1,100, ,00000000
000,EURO,DEM,EUR,81999898,1,1, ,00000000
000,EURO,DEM,FRF,81999898,1,1, ,00000000
000,EURO,EEK,EUR,81999898,1,1, ,00000000
000,EURO,ESP,EUR,81999898,1,1, ,00000000
000,EURO,EUR,ATS,81999898,1,1, ,00000000
000,EURO,EUR,BEF,81999898,1,1, ,00000000
000,EURO,EUR,CYP,81999898,100,1, ,00000000
000,EURO,EUR,DEM,81999898,1,1, ,00000000
000,EURO,EUR,EEK,81999898,1,1, ,00000000
000,EURO,EUR,ESP,81999898,1,1, ,00000000
000,EURO,EUR,FIM,81999898,1,1, ,00000000
000,EURO,EUR,FRF,81999898,1,1, ,00000000
000,EURO,EUR,GRD,81999898,1,1, ,00000000
000,EURO,EUR,IEP,81999898,100,1, ,00000000
000,EURO,EUR,ITL,81999898,1,1, ,00000000
000,EURO,EUR,LUF,81999898,1,1, ,00000000
000,EURO,EUR,MTL,81999898,1,1, ,00000000
000,EURO,EUR,NLG,81999898,1,1, ,00000000
000,EURO,EUR,PTE,81999898,1,1, ,00000000
000,EURO,EUR,SIT,81999898,1,1, ,00000000
000,EURO,EUR,SKK,81999898,1,1, ,00000000
000,EURO,FIM,EUR,81999898,1,1, ,00000000
000,EURO,FRF,EUR,81999898,1,1, ,00000000
000,EURO,GRD,EUR,81999898,1,1, ,00000000
000,EURO,IEP,EUR,81999898,1,100, ,00000000
000,EURO,ITL,EUR,81999898,1,1, ,00000000
000,EURO,LUF,EUR,81999898,1,1, ,00000000
000,EURO,MTL,EUR,81999898,1,1, ,00000000
000,EURO,NLG,EUR,81999898,1,1, ,00000000
000,EURO,PTE,EUR,81999898,1,1, ,00000000
000,EURO,SIT,EUR,81999898,1,1, ,00000000
000,EURO,SKK,EUR,81999898,1,1, ,00000000
000,EURX,AED,EUR,81999898,1,1, ,00000000
000,EURX,ARS,EUR,81999898,1,1, ,00000000
000,EURX,AUD,EUR,81999898,1,1, ,00000000
000,EURX,BGN,EUR,81999898,1,1, ,00000000
000,EURX,BRL,EUR,81999898,1,1, ,00000000
000,EURX,CAD,EUR,81999898,1,1, ,00000000
000,EURX,CHF,EUR,81999898,1,1, ,00000000
000,EURX,CLP,EUR,81999898,1,1, ,00000000
000,EURX,CNY,EUR,81999898,1,1, ,00000000
000,EURX,COP,EUR,81999898,1000,1, ,00000000
000,EURX,CSD,EUR,81999898,1,1, ,00000000
000,EURX,CYP,EUR,81999898,1,100, ,00000000
000,EURX,CYP,JPY,81999898,1,1, ,00000000
000,EURX,CYP,USD,81999898,1,1, ,00000000
000,EURX,CZK,EUR,81999898,1,1, ,00000000
000,EURX,DKK,EUR,81999898,1,1, ,00000000
000,EURX,EEK,EUR,81999898,1,1, ,00000000
000,EURX,EEK,JPY,81999898,1,1, ,00000000
000,EURX,EEK,USD,81999898,1,1, ,00000000
000,EURX,EUR,AED,81999898,1,1, ,00000000
000,EURX,EUR,ARS,81999898,1,1, ,00000000
000,EURX,EUR,AUD,81999898,1,1, ,00000000
000,EURX,EUR,BGN,81999898,1,1, ,00000000
000,EURX,EUR,BRL,81999898,1,1, ,00000000
000,EURX,EUR,CAD,81999898,1,1, ,00000000
000,EURX,EUR,CHF,81999898,1,1, ,00000000
000,EURX,EUR,CLP,81999898,1,1, ,00000000
000,EURX,EUR,CNY,81999898,1,1, ,00000000
000,EURX,EUR,COP,81999898,1,1000, ,00000000
000,EURX,EUR,CSD,81999898,1,1, ,00000000
000,EURX,EUR,CYP,81999898,100,1, ,00000000
000,EURX,EUR,CZK,81999898,1,1, ,00000000
000,EURX,EUR,DKK,81999898,1,1, ,00000000
000,EURX,EUR,EEK,81999898,1,1, ,00000000
000,EURX,EUR,GBP,81999898,1,1, ,00000000
000,EURX,EUR,HKD,81999898,1,1, ,00000000
000,EURX,EUR,HRK,81999898,1,1, ,00000000
000,EURX,EUR,HUF,81999898,1,1, ,00000000
000,EURX,EUR,IDR,81999898,1,1000, ,00000000
000,EURX,EUR,ILS,81999898,1,1, ,00000000
000,EURX,EUR,INR,81999898,1,1, ,00000000
000,EURX,EUR,JPY,81999898,1,1, ,00000000
000,EURX,EUR,KRW,81999898,1,1, ,00000000
000,EURX,EUR,KZT,81999898,1,1, ,00000000
000,EURX,EUR,LTL,81999898,1,1, ,00000000
000,EURX,EUR,LVL,81999898,1,1, ,00000000
000,EURX,EUR,MTL,81999898,1,1, ,00000000
000,EURX,EUR,MXN,81999898,1,1, ,00000000
000,EURX,EUR,MYR,81999898,1,1, ,00000000
